13773.00,1.00,0.67,-0.68,-2.00,-4.51,-0.11,0.00,-4.08,-1.60,0.00,
13794.00,1.00,0.76,-0.68,-2.00,-4.49,-0.11,0.00,-4.07,-1.60,0.00,
13815.00,1.00,0.85,-0.68,-2.00,-4.53,-0.11,0.00,-4.06,-1.60,0.00,
13836.00,1.00,0.80,-0.68,-2.00,-4.60,-0.11,0.00,-4.05,-1.60,0.00,
13857.00,1.00,0.84,-0.68,-2.00,-4.61,-0.11,0.00,-4.04,-1.60,0.00,
13878.00,1.00,0.76,-0.68,-2.00,-4.54,-0.11,0.00,-4.02,-1.60,0.00,
13899.00,1.00,0.73,-0.68,-2.00,-4.55,-0.11,0.00,-4.01,-1.60,0.00,
13920.00,1.00,0.74,-0.68,-2.00,-4.62,-0.11,0.00,-4.00,-1.60,0.00,
13941.00,1.00,0.66,-0.68,-2.00,-4.64,-0.11,0.00,-3.98,-1.60,0.00,
13962.00,1.00,0.60,-0.68,-2.00,-4.64,-0.11,0.00,-3.96,-2.00,1.00,
13983.00,1.00,0.57,-0.68,-2.00,-4.67,-0.11,0.00,-3.93,-2.00,1.00,
14005.00,1.00,0.55,-0.68,-2.00,-4.69,-0.11,0.00,-3.90,-2.00,1.00,
14026.00,1.00,0.65,-0.68,-2.00,-4.67,-0.11,0.00,-3.88,-2.00,1.00,
14047.00,1.00,0.77,-0.68,-2.00,-4.72,-0.11,0.00,-3.86,-2.00,1.00,
14068.00,1.00,0.90,-0.68,-2.00,-4.71,-0.11,0.00,-3.84,-2.00,1.00,
14089.00,1.00,1.00,-0.68,-2.00,-4.74,-0.11,0.00,-3.83,-2.00,1.00,
14110.00,1.00,1.02,-0.68,-2.00,-4.66,-0.11,0.00,-3.82,-2.00,1.00,
14131.00,1.00,1.03,-0.68,-2.00,-4.63,-0.11,0.00,-3.81,-2.00,1.00,
14152.00,1.00,1.04,-0.68,-2.00,-4.58,-0.11,0.00,-3.80,-1.60,0.00,
14173.00,1.00,1.04,-0.68,-2.00,-4.61,-0.11,0.00,-3.79,-2.00,1.00,
14194.00,1.00,1.05,-0.68,-2.00,-4.64,-0.11,0.00,-3.79,-2.00,1.00,
14215.00,1.00,0.96,-0.68,-2.00,-4.72,-0.11,0.00,-3.77,-1.60,0.00,
14236.00,1.00,0.84,-0.68,-2.00,-4.71,-0.11,0.00,-3.75,-1.60,0.00,
14258.00,1.00,0.77,-0.68,-2.00,-4.66,-0.11,0.00,-3.73,-1.60,0.00,
14279.00,1.00,0.77,-0.68,-2.00,-4.57,-0.11,0.00,-3.72,-1.60,0.00,
14300.00,1.00,0.75,-0.68,-2.00,-4.64,-0.11,0.00,-3.71,-1.60,0.00,
14321.00,1.00,0.69,-0.68,-2.00,-4.70,-0.11,0.00,-3.70,-1.60,0.00,
14342.00,1.00,0.74,-0.68,-2.00,-4.77,-0.11,0.00,-3.69,-1.60,0.00,
14363.00,1.00,0.79,-0.68,-2.00,-4.73,-0.11,0.00,-3.68,-1.60,0.00,
14384.00,1.00,0.80,-0.68,-2.00,-4.67,-0.11,0.00,-3.66,-1.60,0.00,
14405.00,1.00,0.74,-0.68,-2.00,-4.63,-0.11,0.00,-3.64,-1.60,0.00,
14426.00,1.00,0.74,-0.68,-2.00,-4.58,-0.11,0.00,-3.63,-1.60,0.00,
